LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-36,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-36,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-36,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-25,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-25,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-25,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-26,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-26,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-26,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:50,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-22, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,,D6:19:79:CF:B3:25,-37,,0.000000,0.000000,0.000,0.000,Client
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-01 08:48:51,1900-01-00 00:00:00,TECNO-TR109C-EC1A,90:CB:A3:A0:EC:1B,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
